,technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component
1183,T1055.002,True,Portable Executable Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
1184,T1055.002,True,Portable Executable Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,Process Access
1185,T1055.001,True,Dynamic-link Library Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,Process Modification
1186,T1055.001,True,Dynamic-link Library Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Module,Module Load
1187,T1055.001,True,Dynamic-link Library Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
1188,T1055.001,True,Dynamic-link Library Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,Process Access
1189,T1037.003,True,Network Logon Script,"['persistence', 'privilege-escalation']",['Windows'],File,File Creation
1190,T1037.003,True,Network Logon Script,"['persistence', 'privilege-escalation']",['Windows'],File,File Modification
1191,T1037.003,True,Network Logon Script,"['persistence', 'privilege-escalation']",['Windows'],Process,Process Creation
1192,T1037.003,True,Network Logon Script,"['persistence', 'privilege-escalation']",['Windows'],Command,Command Execution
1193,T1037.003,True,Network Logon Script,"['persistence', 'privilege-escalation']",['Windows'],Active Directory,Active Directory Object Modification
1194,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Service,Service Creation
1195,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Service,Service Modification
1196,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Process,Process Creation
1197,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Process,OS API Execution
1198,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Command,Command Execution
1199,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Windows Registry,Windows Registry Key Creation
1200,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",Windows Registry,Windows Registry Key Modification
1201,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",File,File Creation
1202,T1543,False,Create or Modify System Process,"['persistence', 'privilege-escalation']","['Windows', 'macOS', 'Linux']",File,File Modification
1203,T1037.002,True,Logon Script (Mac),"['persistence', 'privilege-escalation']",['macOS'],File,File Creation
1204,T1037.002,True,Logon Script (Mac),"['persistence', 'privilege-escalation']",['macOS'],File,File Modification
1205,T1037.002,True,Logon Script (Mac),"['persistence', 'privilege-escalation']",['macOS'],Process,Process Creation
1206,T1037.002,True,Logon Script (Mac),"['persistence', 'privilege-escalation']",['macOS'],Command,Command Execution
1207,T1037.001,True,Logon Script (Windows),"['persistence', 'privilege-escalation']",['Windows'],Windows Registry,Windows Registry Key Creation
1208,T1037.001,True,Logon Script (Windows),"['persistence', 'privilege-escalation']",['Windows'],Process,Process Creation
1209,T1037.001,True,Logon Script (Windows),"['persistence', 'privilege-escalation']",['Windows'],Command,Command Execution
1210,T1542.003,True,Bootkit,"['persistence', 'defense-evasion']","['Linux', 'Windows']",Drive,Drive Modification
1211,T1542.002,True,Component Firmware,"['persistence', 'defense-evasion']",['Windows'],Driver,Driver Metadata
1212,T1542.002,True,Component Firmware,"['persistence', 'defense-evasion']",['Windows'],Firmware,Firmware Modification
1213,T1542.002,True,Component Firmware,"['persistence', 'defense-evasion']",['Windows'],Process,OS API Execution
1214,T1542.001,True,System Firmware,"['persistence', 'defense-evasion']",['Windows'],Firmware,Firmware Modification
1215,T1505.003,True,Web Shell,['persistence'],"['Linux', 'Windows', 'macOS']",File,File Creation
1216,T1505.003,True,Web Shell,['persistence'],"['Linux', 'Windows', 'macOS']",File,File Modification
1217,T1505.003,True,Web Shell,['persistence'],"['Linux', 'Windows', 'macOS']",Process,Process Creation
1218,T1505.003,True,Web Shell,['persistence'],"['Linux', 'Windows', 'macOS']",Network Traffic,Network Traffic Content
1219,T1505.003,True,Web Shell,['persistence'],"['Linux', 'Windows', 'macOS']",Network Traffic,Network Traffic Flow
1220,T1505.003,True,Web Shell,['persistence'],"['Linux', 'Windows', 'macOS']",Application Log,Application Log Content
1221,T1505.002,True,Transport Agent,['persistence'],"['Linux', 'Windows']",File,File Creation
1222,T1505.002,True,Transport Agent,['persistence'],"['Linux', 'Windows']",Application Log,Application Log Content
1223,T1505.001,True,SQL Stored Procedures,['persistence'],"['Windows', 'Linux']",Application Log,Application Log Content
1224,T1053.003,True,Cron,"['execution', 'persistence', 'privilege-escalation']","['Linux', 'macOS']",Scheduled Job,Scheduled Job Creation
1225,T1053.003,True,Cron,"['execution', 'persistence', 'privilege-escalation']","['Linux', 'macOS']",Command,Command Execution
1226,T1053.003,True,Cron,"['execution', 'persistence', 'privilege-escalation']","['Linux', 'macOS']",File,File Modification
1227,T1053.003,True,Cron,"['execution', 'persistence', 'privilege-escalation']","['Linux', 'macOS']",Process,Process Creation
1228,T1053.004,True,Launchd,"['execution', 'persistence', 'privilege-escalation']",['macOS'],Scheduled Job,Scheduled Job Creation
1229,T1053.004,True,Launchd,"['execution', 'persistence', 'privilege-escalation']",['macOS'],Command,Command Execution
1230,T1053.004,True,Launchd,"['execution', 'persistence', 'privilege-escalation']",['macOS'],File,File Modification
1231,T1053.004,True,Launchd,"['execution', 'persistence', 'privilege-escalation']",['macOS'],Process,Process Creation
1232,T1053.001,True,At (Linux),"['execution', 'persistence', 'privilege-escalation']",['Linux'],Scheduled Job,Scheduled Job Creation
1233,T1053.001,True,At (Linux),"['execution', 'persistence', 'privilege-escalation']",['Linux'],Command,Command Execution
1234,T1053.001,True,At (Linux),"['execution', 'persistence', 'privilege-escalation']",['Linux'],Process,Process Creation
1235,T1053.005,True,Scheduled Task,"['execution', 'persistence', 'privilege-escalation']",['Windows'],Scheduled Job,Scheduled Job Creation
1236,T1053.005,True,Scheduled Task,"['execution', 'persistence', 'privilege-escalation']",['Windows'],Command,Command Execution
1237,T1053.005,True,Scheduled Task,"['execution', 'persistence', 'privilege-escalation']",['Windows'],File,File Modification
1238,T1053.005,True,Scheduled Task,"['execution', 'persistence', 'privilege-escalation']",['Windows'],Process,Process Creation
1239,T1053.002,True,At (Windows),"['execution', 'persistence', 'privilege-escalation']",['Windows'],Scheduled Job,Scheduled Job Creation
1240,T1053.002,True,At (Windows),"['execution', 'persistence', 'privilege-escalation']",['Windows'],Command,Command Execution
1241,T1053.002,True,At (Windows),"['execution', 'persistence', 'privilege-escalation']",['Windows'],File,File Modification
1242,T1053.002,True,At (Windows),"['execution', 'persistence', 'privilege-escalation']",['Windows'],Process,Process Creation
1243,T1542,False,Pre-OS Boot,"['defense-evasion', 'persistence']","['Linux', 'Windows', 'Network']",Command,Command Execution
1244,T1542,False,Pre-OS Boot,"['defense-evasion', 'persistence']","['Linux', 'Windows', 'Network']",Network Traffic,Network Connection Creation
1245,T1542,False,Pre-OS Boot,"['defense-evasion', 'persistence']","['Linux', 'Windows', 'Network']",Firmware,Firmware Modification
1246,T1542,False,Pre-OS Boot,"['defense-evasion', 'persistence']","['Linux', 'Windows', 'Network']",Driver,Driver Metadata
1247,T1542,False,Pre-OS Boot,"['defense-evasion', 'persistence']","['Linux', 'Windows', 'Network']",Process,OS API Execution
1248,T1542,False,Pre-OS Boot,"['defense-evasion', 'persistence']","['Linux', 'Windows', 'Network']",Drive,Drive Modification
1249,T1137.001,True,Office Template Macros,['persistence'],"['Windows', 'Office 365']",Process,Process Creation
1250,T1137.001,True,Office Template Macros,['persistence'],"['Windows', 'Office 365']",Command,Command Execution
1251,T1137.001,True,Office Template Macros,['persistence'],"['Windows', 'Office 365']",Windows Registry,Windows Registry Key Creation
1252,T1137.001,True,Office Template Macros,['persistence'],"['Windows', 'Office 365']",Windows Registry,Windows Registry Key Modification
1253,T1137.001,True,Office Template Macros,['persistence'],"['Windows', 'Office 365']",File,File Creation
1254,T1137.001,True,Office Template Macros,['persistence'],"['Windows', 'Office 365']",File,File Modification
1255,T1137.004,True,Outlook Home Page,['persistence'],"['Windows', 'Office 365']",Process,Process Creation
1256,T1137.004,True,Outlook Home Page,['persistence'],"['Windows', 'Office 365']",Command,Command Execution
1257,T1137.004,True,Outlook Home Page,['persistence'],"['Windows', 'Office 365']",Application Log,Application Log Content
1258,T1137.003,True,Outlook Forms,['persistence'],"['Windows', 'Office 365']",Process,Process Creation
1259,T1137.003,True,Outlook Forms,['persistence'],"['Windows', 'Office 365']",Command,Command Execution
1260,T1137.003,True,Outlook Forms,['persistence'],"['Windows', 'Office 365']",Application Log,Application Log Content
1261,T1137.005,True,Outlook Rules,['persistence'],"['Windows', 'Office 365']",Process,Process Creation
1262,T1137.005,True,Outlook Rules,['persistence'],"['Windows', 'Office 365']",Command,Command Execution
1263,T1137.005,True,Outlook Rules,['persistence'],"['Windows', 'Office 365']",Application Log,Application Log Content
1264,T1137.006,True,Add-ins,['persistence'],"['Windows', 'Office 365']",Process,Process Creation
1265,T1137.006,True,Add-ins,['persistence'],"['Windows', 'Office 365']",Command,Command Execution
1266,T1137.006,True,Add-ins,['persistence'],"['Windows', 'Office 365']",Windows Registry,Windows Registry Key Creation
1267,T1137.006,True,Add-ins,['persistence'],"['Windows', 'Office 365']",Windows Registry,Windows Registry Key Modification
1268,T1137.006,True,Add-ins,['persistence'],"['Windows', 'Office 365']",File,File Creation
1269,T1137.006,True,Add-ins,['persistence'],"['Windows', 'Office 365']",File,File Modification
1270,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",Process,Process Creation
1271,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",Command,Command Execution
1272,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",Windows Registry,Windows Registry Key Creation
1273,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",Windows Registry,Windows Registry Key Modification
1274,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",File,File Creation
1275,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",File,File Modification
1276,T1137.002,True,Office Test,['persistence'],"['Windows', 'Office 365']",Module,Module Load
1277,T1531,False,Account Access Removal,['impact'],"['Linux', 'macOS', 'Windows']",User Account,User Account Deletion
1278,T1531,False,Account Access Removal,['impact'],"['Linux', 'macOS', 'Windows']",User Account,User Account Modification
1279,T1531,False,Account Access Removal,['impact'],"['Linux', 'macOS', 'Windows']",Active Directory,Active Directory Object Modification
1280,T1539,False,Steal Web Session Cookie,['credential-access'],"['Linux', 'macOS', 'Windows', 'Office 365', 'SaaS', 'Google Workspace']",File,File Access
1281,T1539,False,Steal Web Session Cookie,['credential-access'],"['Linux', 'macOS', 'Windows', 'Office 365', 'SaaS', 'Google Workspace']",Process,Process Access
1282,T1529,False,System Shutdown/Reboot,['impact'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
1283,T1529,False,System Shutdown/Reboot,['impact'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1284,T1529,False,System Shutdown/Reboot,['impact'],"['Linux', 'macOS', 'Windows']",Sensor Health,Host Status
1285,T1518,False,Software Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Firewall,Firewall Metadata
1286,T1518,False,Software Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Firewall,Firewall Enumeration
1287,T1518,False,Software Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Process,Process Creation
1288,T1518,False,Software Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Command,Command Execution
1289,T1518,False,Software Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Process,OS API Execution
1290,T1547.013,True,XDG Autostart Entries,"['persistence', 'privilege-escalation']",['Linux'],File,File Creation
1291,T1547.013,True,XDG Autostart Entries,"['persistence', 'privilege-escalation']",['Linux'],File,File Modification
1292,T1547.013,True,XDG Autostart Entries,"['persistence', 'privilege-escalation']",['Linux'],Process,Process Creation
1293,T1547.013,True,XDG Autostart Entries,"['persistence', 'privilege-escalation']",['Linux'],Command,Command Execution
1294,T1534,False,Internal Spearphishing,['lateral-movement'],"['Windows', 'macOS', 'Linux', 'Office 365', 'SaaS', 'Google Workspace']",Application Log,Application Log Content
